LoanID,Jurisdiction,Borrower,Sector,OriginalAmount(USDk),OutstandingAmount(USDk),EAD(USDk),Rating,PD,LGD,InterestRate(%),OriginationDate,MaturityDate,Stage,DaysPastDue,DefaultFlag
LON04824,BM,White Ltd,InvestmentHoldCo,656.79,625.45,638.88,BBB,0.005,0.35,5.95,2024-01-26,2030-03-07,1,0,0
LON04825,KY,"Douglas, Smith and Mcdonald",Shipping,886.95,824.04,850.17,BBB,0.005,0.35,6.96,2021-01-19,2022-06-05,1,30,0
LON04826,BM,Kelly-Cox,PrivateWealth,291.14,284.46,284.49,BBB,0.005,0.25,4.16,2022-06-22,2029-08-10,1,60,0
LON04827,GU,Wood-Moran,Technology,179.8,144.65,144.94,BBB,0.005,0.6,3.94,2019-12-19,2026-01-24,1,0,0
LON04828,BM,Dunn-Keith,Energy,1060.1,1015.42,1032.39,A,0.001,0.35,8.48,2020-08-26,2028-06-08,1,60,0
LON04829,GU,"Green, Williams and Odom",Retail,957.87,844.37,875.49,BB,0.02,0.25,8.44,2020-12-11,2025-02-06,2,90,0
LON04830,JE,Davis LLC,Hospitality,1220.72,994.72,1003.42,A,0.001,0.25,6.75,2023-06-02,2024-12-22,1,30,0
LON04831,KY,Smith-Weber,RealEstate,681.05,526.72,547.19,BBB,0.005,0.25,7.81,2022-04-21,2029-02-27,1,0,0
LON04832,BM,Davis-Mcdowell,Shipping,1436.27,1260.9,1284.71,BB,0.02,0.35,6.45,2020-03-12,2026-09-28,1,60,0
LON04833,BM,Hicks LLC,Retail,201.44,192.86,195.42,BBB,0.005,0.25,3.18,2022-03-13,2030-07-30,1,0,0
LON04834,KY,Becker-Griffin,Hospitality,283.66,279.77,293.68,AAA,0.0001,0.6,3.0,2020-05-09,2021-07-13,1,0,0
LON04835,BM,Camacho and Sons,Retail,1381.75,1181.05,1221.19,BBB,0.005,0.45,5.77,2023-06-16,2027-08-14,1,60,0
LON04836,KY,Mckay LLC,PrivateWealth,775.71,670.62,679.09,A,0.001,0.25,5.18,2023-04-09,2027-08-15,1,90,0
LON04837,KY,Osborne-Hooper,Energy,895.57,783.46,805.02,BB,0.02,0.35,8.67,2021-08-08,2025-11-10,1,60,0
LON04838,JE,"Sanford, Jones and Fuller",Shipping,284.96,236.98,247.34,B,0.05,0.6,5.78,2021-06-25,2025-03-13,1,60,0
LON04839,KY,Ramirez Ltd,RealEstate,475.9,464.74,483.89,AA,0.0005,0.6,7.81,2023-11-27,2032-01-19,1,0,0
LON04840,JE,Wiley Ltd,RealEstate,330.96,264.85,277.96,BB,0.02,0.45,8.41,2024-06-12,2029-02-26,1,30,0
LON04841,JE,Wade-Bailey,Shipping,440.76,389.81,391.82,A,0.001,0.45,6.92,2024-02-12,2031-09-19,1,0,0
LON04842,KY,Banks Inc,RealEstate,658.8,633.31,637.61,BB,0.02,0.25,8.91,2021-09-27,2027-01-21,2,0,0
LON04843,JE,"Bauer, Huerta and Riggs",Energy,510.63,430.01,436.53,AA,0.0005,0.6,5.23,2020-08-09,2023-07-12,1,0,0
LON04844,BM,Smith-Taylor,Energy,440.72,422.72,442.23,BBB,0.005,0.25,7.82,2022-12-19,2027-01-19,1,0,0
LON04845,BM,Jensen-Perry,PrivateWealth,530.82,428.15,432.73,A,0.001,0.6,3.52,2021-09-15,2031-04-08,1,0,0
LON04846,JE,"King, Garrison and Harris",Technology,1129.25,996.23,1020.92,BBB,0.005,0.25,4.78,2024-05-29,2033-11-15,1,0,0
LON04847,GU,Miller-Moore,PrivateWealth,3767.04,2959.72,3061.07,A,0.001,0.25,3.87,2021-11-25,2022-12-06,1,0,0
LON04848,BM,Robinson Ltd,Energy,748.6,646.12,660.83,BB,0.02,0.25,6.29,2023-02-16,2028-11-23,1,90,0
LON04849,KY,Lowery-Perry,PrivateWealth,1200.66,987.5,1016.96,BBB,0.005,0.6,6.92,2019-08-05,2025-09-13,1,90,0
LON04850,GU,Hensley-Anderson,PrivateWealth,387.58,334.39,335.03,BB,0.02,0.45,4.56,2020-11-30,2029-11-16,1,0,0
LON04851,KY,"Rivas, Gray and Taylor",Shipping,335.29,265.51,274.76,BBB,0.005,0.25,6.0,2021-11-23,2031-11-05,1,90,0
LON04852,BM,Foster-Johnson,Hospitality,2893.06,2281.13,2392.02,BBB,0.005,0.25,5.59,2024-05-16,2027-12-15,1,60,0
LON04853,GU,Davis-Stevens,PrivateWealth,307.79,248.2,251.71,A,0.001,0.25,5.18,2022-02-09,2026-01-04,1,0,0
LON04854,KY,"Hooper, Perez and Taylor",Retail,1731.44,1397.42,1447.6,AA,0.0005,0.25,8.23,2022-06-30,2027-06-15,1,90,0
LON04855,BM,"Evans, Stanley and Davies",Technology,421.14,398.28,413.24,AA,0.0005,0.35,3.84,2021-03-01,2022-03-10,1,0,0
LON04856,BM,Forbes-Foster,Shipping,280.26,250.01,252.74,A,0.001,0.6,7.53,2021-12-01,2027-12-13,1,0,0
LON04857,JE,Anderson Inc,Retail,380.81,344.79,360.7,BB,0.02,0.35,7.66,2024-05-03,2026-10-11,1,0,0
LON04858,BM,"Bowers, Lewis and Lee",Hospitality,1734.33,1580.45,1595.55,A,0.001,0.6,8.06,2020-09-24,2030-01-31,1,0,0
LON04859,KY,Malone Group,RealEstate,1346.32,1093.48,1108.24,A,0.001,0.35,5.48,2023-11-11,2032-01-10,1,0,0
LON04860,KY,"Park, Pierce and Rios",InvestmentHoldCo,806.7,775.37,811.28,BBB,0.005,0.35,7.19,2023-02-09,2033-01-17,1,0,0
LON04861,JE,"Thornton, Preston and Robinson",PrivateWealth,949.76,870.32,882.38,BBB,0.005,0.25,3.16,2024-01-28,2032-12-11,1,60,0
LON04862,KY,Sheppard-Mathis,InvestmentHoldCo,653.12,602.74,604.12,B,0.05,0.45,6.0,2022-01-16,2030-12-08,1,0,0
LON04863,BM,"Bennett, Frey and Luna",Energy,341.54,288.01,295.83,BB,0.02,0.35,5.17,2020-09-28,2028-01-19,1,90,0
LON04864,KY,Barber-Price,PrivateWealth,270.63,237.61,244.3,BBB,0.005,0.6,5.18,2022-09-29,2029-04-17,1,0,0
LON04865,BM,Ortega-Ray,Retail,532.22,507.45,526.05,BBB,0.005,0.45,4.22,2021-07-03,2028-10-11,1,0,0
LON04866,KY,Banks-Evans,Shipping,219.59,172.77,176.77,BB,0.02,0.6,4.46,2022-09-21,2030-06-02,1,0,0
LON04867,KY,Miller Group,PrivateWealth,173.46,171.21,172.9,BB,0.02,0.35,6.01,2024-02-29,2026-08-16,2,30,0
LON04868,BM,Beltran-Gross,InvestmentHoldCo,652.37,571.58,581.15,BB,0.02,0.45,6.56,2024-04-27,2028-04-01,1,0,0
LON04869,BM,Vaughan-Medina,RealEstate,573.68,453.39,465.3,BBB,0.005,0.35,5.74,2019-11-14,2027-03-25,1,60,0
LON04870,KY,Conway Group,RealEstate,674.22,594.6,622.55,BB,0.02,0.35,7.14,2019-08-03,2025-11-05,1,90,0
LON04871,KY,Pratt Inc,Hospitality,1086.59,896.82,899.26,BBB,0.005,0.25,4.74,2021-09-16,2025-10-03,1,60,0
LON04872,BM,Valdez and Sons,PrivateWealth,1395.11,1137.68,1164.57,BB,0.02,0.45,6.93,2022-06-23,2030-06-14,2,0,0
LON04873,KY,"Conley, Higgins and Lawrence",Technology,923.58,828.85,861.51,A,0.001,0.45,6.85,2021-11-04,2024-03-14,1,90,0
LON04874,GU,Tucker and Sons,InvestmentHoldCo,711.78,567.88,585.64,B,0.05,0.35,7.26,2023-01-06,2032-09-20,1,0,0
LON04875,BM,Garner Group,Shipping,464.85,364.82,373.16,A,0.001,0.25,8.34,2022-01-22,2023-03-26,1,30,0
LON04876,KY,Collins-West,Retail,1080.83,931.87,956.38,BBB,0.005,0.6,7.82,2020-09-24,2027-02-21,1,0,0
LON04877,GU,"Parsons, Manning and Sanchez",Retail,584.59,581.83,588.83,BBB,0.005,0.25,7.47,2019-07-13,2028-03-11,2,90,0
LON04878,KY,Davis-Simmons,Shipping,740.13,662.63,694.5,A,0.001,0.45,8.45,2024-05-19,2028-09-19,1,90,0
LON04879,BM,Lopez-Mcneil,Retail,1098.45,1068.88,1095.98,A,0.001,0.35,8.04,2019-09-05,2020-10-26,1,30,0
LON04880,BM,Finley-Coffey,InvestmentHoldCo,2046.31,1815.48,1856.82,BBB,0.005,0.25,4.18,2022-01-23,2024-01-04,1,60,0
LON04881,KY,Conner and Sons,Energy,723.07,673.19,685.17,BB,0.02,0.35,6.15,2022-01-11,2023-11-19,2,0,0
LON04882,KY,Ingram-Deleon,PrivateWealth,593.8,516.4,541.71,BB,0.02,0.6,5.49,2023-11-30,2027-04-16,1,60,0
LON04883,BM,Lyons Group,InvestmentHoldCo,2488.4,2077.52,2090.58,BBB,0.005,0.25,5.82,2023-10-05,2028-08-14,1,60,0
LON04884,KY,"Jones, Gutierrez and Cooper",PrivateWealth,741.06,610.97,634.73,BB,0.02,0.25,5.03,2020-09-19,2024-10-20,2,0,0
LON04885,KY,Huang Group,InvestmentHoldCo,1457.68,1371.79,1428.46,BBB,0.005,0.35,6.81,2023-08-17,2028-10-05,1,90,0
LON04886,KY,Higgins Ltd,PrivateWealth,266.36,251.68,263.71,B,0.05,0.35,7.27,2023-01-06,2028-12-23,1,90,0
LON04887,KY,Frazier PLC,Retail,386.66,375.03,384.62,A,0.001,0.45,6.42,2022-07-06,2032-03-30,1,60,0
LON04888,KY,"Moore, Gross and Cole",Hospitality,760.18,649.35,681.47,BBB,0.005,0.25,5.34,2021-12-25,2028-09-27,1,90,0
LON04889,GU,Cobb-Marshall,Technology,808.87,768.54,782.1,A,0.001,0.45,4.04,2020-10-20,2030-09-08,1,30,0
LON04890,BM,"Garcia, Cox and Sims",RealEstate,2100.46,1859.76,1886.95,A,0.001,0.6,3.44,2020-09-01,2023-11-18,1,30,0
LON04891,JE,Smith LLC,Technology,858.83,771.49,772.46,B,0.05,0.25,5.42,2020-10-06,2026-09-30,1,0,0
LON04892,BM,"Sanders, Blair and Herring",PrivateWealth,375.8,291.62,301.04,BBB,0.005,0.45,5.04,2020-07-06,2024-05-29,3,0,0
LON04893,BM,"Velez, Chapman and Stewart",Hospitality,608.35,479.08,482.65,BB,0.02,0.25,8.02,2020-10-10,2022-06-23,1,0,0
LON04894,JE,Griffin and Sons,Retail,2090.03,1630.09,1694.3,A,0.001,0.25,8.9,2023-10-23,2033-01-27,1,0,0
LON04895,KY,Williams-Harris,Shipping,464.22,373.27,374.53,BB,0.02,0.45,6.94,2021-07-07,2030-01-21,1,90,0
LON04896,KY,Finley LLC,Shipping,441.51,436.13,450.16,BBB,0.005,0.45,4.95,2022-08-07,2031-08-30,1,30,0
LON04897,GU,"Vasquez, Cantu and Paul",Energy,858.97,700.32,722.71,B,0.05,0.6,8.92,2022-01-07,2027-10-18,1,90,0
LON04898,BM,Wallace Group,PrivateWealth,1140.84,1134.03,1178.01,A,0.001,0.25,3.41,2023-04-27,2029-06-16,1,90,0
LON04899,KY,Carter Ltd,Shipping,258.31,241.12,241.74,A,0.001,0.35,3.46,2019-07-25,2026-05-12,1,30,0
LON04900,KY,Hansen-Roberts,Shipping,469.9,421.21,430.46,B,0.05,0.35,6.26,2020-03-07,2022-09-23,1,0,0
LON04901,BM,"Smith, Wells and Miller",Technology,104.58,88.04,88.94,AA,0.0005,0.25,4.51,2022-05-16,2024-02-09,1,0,0
LON04902,BM,Morales Inc,Energy,356.69,303.05,316.79,A,0.001,0.6,7.69,2020-12-25,2029-09-08,2,30,0
LON04903,JE,Lawrence LLC,Retail,1106.97,1036.28,1041.08,BB,0.02,0.25,4.34,2020-01-25,2024-11-03,1,0,0
LON04904,BM,Clark-Bell,RealEstate,1172.32,1032.88,1041.19,AA,0.0005,0.6,4.83,2021-10-29,2023-11-04,1,0,0
LON04905,KY,"Murray, Zimmerman and Simpson",InvestmentHoldCo,1357.95,1099.66,1132.56,BBB,0.005,0.35,7.87,2024-02-17,2032-01-01,1,90,0
LON04906,KY,"Archer, Johnston and Lam",InvestmentHoldCo,286.97,245.95,247.31,BBB,0.005,0.25,6.91,2021-10-29,2025-04-25,1,90,0
LON04907,KY,Burton and Sons,InvestmentHoldCo,337.18,276.24,288.83,BB,0.02,0.25,6.99,2023-10-08,2027-09-21,2,0,0
LON04908,BM,"Barrett, Rivers and Hall",Shipping,476.37,374.98,386.89,B,0.05,0.45,8.02,2021-08-06,2030-06-05,1,0,0
LON04909,KY,Myers-Oliver,RealEstate,299.19,232.92,238.88,BB,0.02,0.6,5.85,2021-02-04,2030-10-27,1,0,0
LON04910,BM,Moreno and Sons,Shipping,457.51,420.58,433.36,BBB,0.005,0.25,4.59,2021-02-02,2023-01-04,1,30,0
LON04911,BM,"Singleton, Smith and Petersen",Hospitality,715.34,575.06,602.98,BB,0.02,0.35,8.79,2019-08-12,2024-04-28,1,90,0
LON04912,BM,Carter-Newman,Retail,941.52,734.67,736.02,BB,0.02,0.25,4.58,2023-06-28,2030-03-06,1,90,0
LON04913,GU,Harris LLC,Technology,547.36,503.35,511.58,AAA,0.0001,0.25,7.19,2024-01-28,2027-04-12,2,0,0
LON04914,BM,"Lucas, Rice and Smith",Shipping,503.91,401.4,416.18,BBB,0.005,0.35,3.09,2021-01-06,2028-08-15,1,90,0
LON04915,GU,Lopez Group,RealEstate,1327.57,1057.66,1080.75,B,0.05,0.35,5.22,2024-03-06,2034-01-02,2,0,0
LON04916,BM,Obrien PLC,PrivateWealth,711.16,572.78,589.47,B,0.05,0.35,8.89,2024-06-06,2028-04-12,1,0,0
LON04917,KY,Hull-Nguyen,Energy,1083.11,970.43,974.23,B,0.05,0.25,7.01,2021-08-14,2027-09-25,1,0,0
LON04918,BM,"Rodriguez, Richardson and Kelley",Retail,1735.14,1523.34,1583.08,BBB,0.005,0.45,8.13,2022-09-05,2028-07-05,2,0,0
LON04919,BM,Willis LLC,RealEstate,540.56,538.18,558.34,BBB,0.005,0.35,7.07,2023-12-15,2027-06-17,1,90,0
LON04920,BM,Sparks and Sons,PrivateWealth,616.7,591.01,617.49,B,0.05,0.25,3.65,2023-02-08,2030-02-13,1,0,0
LON04921,BM,Wong LLC,Hospitality,2942.84,2482.4,2483.42,BBB,0.005,0.35,7.49,2022-08-06,2031-06-11,1,60,0
LON04922,KY,Gonzales Group,PrivateWealth,1093.12,887.97,909.82,AA,0.0005,0.25,5.97,2023-03-26,2026-08-07,1,0,0
LON04923,BM,"Cunningham, Smith and Phillips",Energy,507.11,440.99,450.59,B,0.05,0.45,8.61,2020-08-20,2022-08-10,1,0,0
LON04924,JE,Mcclure Inc,InvestmentHoldCo,810.78,652.04,671.04,B,0.05,0.25,4.14,2023-05-31,2026-02-23,2,0,0
LON04925,KY,"Branch, Alvarado and Miller",Energy,1243.17,1011.46,1020.44,AA,0.0005,0.45,5.25,2020-06-27,2024-03-04,1,0,0
LON04926,KY,Rodriguez-Ritter,Energy,1328.93,1089.77,1124.54,BBB,0.005,0.6,6.13,2021-05-11,2022-11-07,1,60,0
LON04927,JE,Navarro-Moody,Retail,1388.97,1106.28,1137.3,BB,0.02,0.6,3.76,2019-10-24,2022-01-29,1,30,0
LON04928,BM,Castillo-Diaz,Energy,5678.97,4381.56,4501.51,AA,0.0005,0.45,3.3,2024-03-11,2028-02-17,1,0,0
LON04929,KY,Davis LLC,InvestmentHoldCo,1440.59,1214.75,1259.23,B,0.05,0.25,5.94,2023-12-26,2029-03-10,1,0,0
LON04930,KY,"Anderson, Maynard and Sullivan",RealEstate,786.95,655.3,676.45,BBB,0.005,0.6,7.17,2023-04-14,2024-11-12,1,0,0
LON04931,BM,Kramer PLC,PrivateWealth,415.16,357.45,359.34,A,0.001,0.25,8.36,2019-10-08,2022-08-30,1,60,0
LON04932,JE,"Martinez, Davis and Meza",Technology,716.24,657.28,664.98,BBB,0.005,0.6,6.14,2023-01-18,2030-02-20,1,0,0
LON04933,KY,Hendrix-Carpenter,InvestmentHoldCo,2601.37,2041.0,2062.9,BBB,0.005,0.25,6.62,2021-10-16,2030-07-06,1,0,0
LON04934,BM,Payne-Murphy,Shipping,762.04,605.18,619.98,BB,0.02,0.45,8.12,2022-05-28,2031-01-20,3,60,0
LON04935,GU,"Pace, Wallace and Thompson",InvestmentHoldCo,971.0,770.09,806.94,B,0.05,0.25,7.41,2024-03-20,2025-08-05,1,60,0
LON04936,GU,Forbes PLC,Hospitality,626.02,611.86,611.89,A,0.001,0.6,3.25,2022-07-30,2026-10-29,1,0,0
LON04937,BM,"Clark, Thomas and Parks",InvestmentHoldCo,743.93,690.64,691.39,B,0.05,0.6,4.76,2024-02-03,2030-05-26,1,30,0
LON04938,GU,Miller-Pennington,Retail,1369.4,1190.06,1203.47,BB,0.02,0.35,7.61,2021-08-29,2024-11-20,1,0,0
LON04939,BM,"Smith, Carlson and Taylor",Energy,616.85,581.6,594.15,BBB,0.005,0.25,6.66,2022-10-15,2023-10-19,1,0,0
LON04940,BM,"Mills, Parker and Singleton",Retail,2899.23,2578.04,2698.65,BBB,0.005,0.45,5.72,2019-09-16,2026-07-11,2,90,0
LON04941,BM,Morales Ltd,InvestmentHoldCo,2762.23,2577.78,2655.93,BBB,0.005,0.35,4.71,2021-02-06,2029-03-21,1,0,0
LON04942,GU,House-Diaz,Energy,120.54,107.88,113.26,AA,0.0005,0.6,8.91,2023-02-13,2028-07-03,1,0,0
LON04943,KY,White and Sons,PrivateWealth,574.62,466.55,478.55,AA,0.0005,0.35,6.18,2022-01-24,2025-07-07,1,60,0
LON04944,KY,Morgan-Casey,Technology,674.67,609.04,624.51,BBB,0.005,0.6,7.79,2019-08-23,2024-11-15,1,0,0
LON04945,BM,Parker-Brown,Technology,2748.42,2168.54,2270.05,BB,0.02,0.45,7.46,2022-02-09,2025-12-23,1,0,0
LON04946,BM,"Morgan, Williams and Jones",Technology,448.51,447.67,448.44,AA,0.0005,0.25,5.63,2023-02-26,2031-01-21,1,0,0
LON04947,KY,"Vaughan, Peterson and Aguirre",Technology,985.73,826.65,865.02,BB,0.02,0.45,7.8,2024-01-20,2030-02-20,3,0,0
LON04948,KY,Harris Group,Energy,1593.17,1532.15,1538.39,A,0.001,0.35,6.33,2024-01-14,2026-12-02,1,60,0
LON04949,JE,Smith Ltd,Technology,1069.71,842.86,877.54,BBB,0.005,0.25,4.65,2024-01-20,2025-04-14,1,90,0
LON04950,BM,Brown-Hodge,Retail,463.28,367.15,384.3,A,0.001,0.25,7.48,2022-09-04,2024-09-27,1,0,0
LON04951,KY,Williams-Schmidt,Technology,1557.24,1383.45,1403.2,BBB,0.005,0.35,3.83,2022-11-14,2032-10-22,1,0,0
LON04952,BM,Palmer PLC,Hospitality,256.02,222.22,226.42,A,0.001,0.35,3.19,2019-07-20,2026-11-06,1,60,0
LON04953,BM,Daniel-Bradley,InvestmentHoldCo,297.23,244.53,250.95,BB,0.02,0.35,8.05,2021-11-11,2027-09-22,1,60,0
LON04954,BM,"Duarte, Larsen and Trevino",InvestmentHoldCo,191.08,158.9,163.54,BBB,0.005,0.25,7.91,2023-08-06,2025-06-20,1,30,0
LON04955,GU,"Jennings, Fuller and Christian",Shipping,636.28,552.63,579.48,BB,0.02,0.35,5.51,2019-10-14,2023-03-23,1,30,0
LON04956,GU,Martin PLC,InvestmentHoldCo,604.47,516.55,525.27,BB,0.02,0.25,5.47,2020-07-31,2027-10-10,2,0,0
LON04957,BM,"Miranda, Guzman and Good",PrivateWealth,601.78,518.84,544.31,BB,0.02,0.25,6.6,2020-06-20,2030-04-02,2,0,0
LON04958,BM,Gaines-Smith,PrivateWealth,791.04,745.38,752.68,BBB,0.005,0.6,4.61,2021-10-15,2028-08-31,1,0,0
LON04959,BM,Pacheco PLC,Energy,787.92,754.43,771.62,BBB,0.005,0.25,7.86,2024-06-16,2033-05-30,1,90,0
LON04960,BM,Hall-Escobar,PrivateWealth,1038.39,871.94,909.03,A,0.001,0.25,8.98,2023-12-11,2031-08-04,1,60,0
LON04961,KY,Bullock-Nichols,Technology,343.8,336.54,341.67,BBB,0.005,0.6,7.98,2019-11-27,2025-02-12,1,0,0
LON04962,KY,Villarreal PLC,Energy,752.5,586.64,605.83,B,0.05,0.45,7.17,2020-06-18,2030-02-23,2,0,0
LON04963,BM,Pineda-Hurst,Retail,496.87,431.58,449.36,B,0.05,0.25,7.34,2022-07-09,2026-11-26,1,0,0
LON04964,BM,Nelson-Miller,Shipping,254.28,216.36,222.91,BBB,0.005,0.25,6.81,2019-07-24,2020-09-14,1,0,0
LON04965,KY,"Edwards, Hines and Vincent",Shipping,1537.06,1488.84,1516.02,AA,0.0005,0.35,4.85,2021-06-26,2027-01-04,1,30,0
LON04966,BM,Johnson Group,PrivateWealth,1263.59,977.42,1019.25,BBB,0.005,0.25,4.11,2022-06-23,2025-04-11,1,0,0
LON04967,BM,Sanders LLC,RealEstate,418.7,408.16,410.7,BBB,0.005,0.45,8.31,2021-05-23,2025-01-30,1,30,0
LON04968,GU,Hampton LLC,InvestmentHoldCo,424.53,422.7,423.64,A,0.001,0.45,3.35,2021-11-16,2031-01-03,1,0,0
LON04969,BM,Kirby-Villarreal,Technology,1488.67,1445.46,1451.16,BB,0.02,0.25,3.19,2024-02-25,2032-01-03,1,0,0
LON04970,BM,Davis-Simon,Shipping,105.64,82.31,84.23,B,0.05,0.35,6.38,2021-03-22,2024-11-17,1,0,0
LON04971,KY,Webb-May,InvestmentHoldCo,644.09,624.59,634.3,A,0.001,0.25,4.42,2023-12-31,2030-01-16,3,90,0
LON04972,JE,Thompson-Fritz,Hospitality,302.81,263.31,266.9,B,0.05,0.25,7.66,2024-05-21,2026-01-01,2,90,0
LON04973,BM,Kline LLC,PrivateWealth,1980.18,1740.81,1799.27,B,0.05,0.25,5.27,2024-05-18,2025-10-28,1,0,0
LON04974,BM,Ingram LLC,PrivateWealth,535.0,429.68,449.53,A,0.001,0.35,3.57,2022-06-01,2031-01-03,1,30,0
LON04975,BM,"Hunt, Watkins and Nguyen",Technology,708.09,617.47,622.07,BBB,0.005,0.25,4.38,2022-12-12,2032-06-09,2,0,0
LON04976,BM,"Joseph, Hayes and Kirk",Technology,299.0,239.75,244.66,BBB,0.005,0.6,3.81,2023-04-25,2028-06-27,2,30,0
LON04977,JE,"Shaffer, Davis and Ward",InvestmentHoldCo,168.53,150.12,150.37,A,0.001,0.35,3.47,2020-07-02,2028-10-17,1,0,0
LON04978,JE,"James, Brown and Dyer",InvestmentHoldCo,300.84,243.23,245.27,B,0.05,0.6,7.01,2022-01-28,2025-03-21,1,0,0
LON04979,KY,Coleman LLC,Energy,896.27,698.78,723.17,BB,0.02,0.35,4.71,2019-12-25,2025-11-03,1,0,0
LON04980,BM,"Lopez, Holland and Delgado",Energy,381.8,326.66,330.29,BBB,0.005,0.35,5.86,2023-09-16,2031-12-13,2,60,0
LON04981,JE,West-Gilbert,Energy,733.8,710.19,731.2,AA,0.0005,0.35,6.7,2021-03-24,2022-04-15,1,90,0
LON04982,KY,Hunter-Reed,Shipping,686.81,545.93,562.34,BBB,0.005,0.35,3.99,2020-12-10,2029-06-26,1,0,0
LON04983,BM,"Hoffman, Savage and Landry",Energy,1825.34,1457.19,1496.3,BB,0.02,0.45,5.85,2021-06-27,2026-08-06,1,0,0
LON04984,KY,Williams-Miller,Energy,210.38,208.85,211.47,BB,0.02,0.35,8.73,2021-03-10,2023-08-19,1,60,0
LON04985,BM,Miller-Wright,RealEstate,460.63,370.82,388.81,BB,0.02,0.6,8.28,2024-03-23,2026-12-19,1,90,0
LON04986,KY,Silva and Sons,Retail,888.72,729.63,742.1,BB,0.02,0.45,8.98,2021-02-04,2027-03-21,2,60,0
LON04987,BM,Tucker-Thornton,Technology,481.22,440.83,456.18,BB,0.02,0.25,5.03,2024-06-12,2028-02-12,1,0,0
LON04988,KY,"Johnson, Moore and Jackson",RealEstate,614.61,474.66,493.16,AA,0.0005,0.6,6.89,2022-06-13,2024-10-21,1,0,0
LON04989,BM,Jacobs-Smith,PrivateWealth,580.26,484.12,498.28,BB,0.02,0.25,5.21,2019-11-12,2029-06-29,1,0,0
LON04990,KY,Stephens-Avila,InvestmentHoldCo,420.97,337.66,348.22,A,0.001,0.25,7.59,2022-08-11,2028-07-22,1,0,0
LON04991,BM,"Maddox, Meyer and Hall",Shipping,960.93,803.75,823.61,BBB,0.005,0.6,5.65,2022-07-09,2027-01-10,1,60,0
LON04992,KY,Vega-Duran,Hospitality,624.04,584.19,585.52,AA,0.0005,0.25,8.39,2023-02-24,2031-11-07,2,0,0
LON04993,BM,"Smith, Perez and Snow",PrivateWealth,1444.24,1190.73,1214.16,A,0.001,0.35,7.18,2022-09-27,2023-10-12,1,0,0
LON04994,BM,Glover-Atkinson,PrivateWealth,591.56,520.56,539.6,B,0.05,0.25,5.03,2019-07-17,2028-10-23,1,0,0
LON04995,KY,"Morgan, Short and Krueger",InvestmentHoldCo,483.88,383.97,387.18,AAA,0.0001,0.25,7.7,2024-06-01,2031-12-19,1,0,0
LON04996,KY,Rice-Combs,Technology,953.73,811.97,827.54,B,0.05,0.35,4.79,2019-09-15,2027-09-17,1,0,0
LON04997,BM,Mcdonald Group,RealEstate,217.73,180.91,187.79,A,0.001,0.25,6.73,2020-01-30,2021-09-14,2,0,0
LON04998,BM,Jenkins-Harmon,Retail,825.23,729.7,751.1,BBB,0.005,0.25,7.01,2021-05-16,2030-06-14,1,0,0
LON04999,KY,Mitchell-Graham,InvestmentHoldCo,147.55,119.53,124.06,B,0.05,0.25,6.46,2019-08-15,2021-08-27,1,0,0
LON05000,KY,Matthews Ltd,Technology,1747.06,1418.91,1460.34,A,0.001,0.35,8.19,2024-02-19,2032-02-11,1,0,0
LON05001,BM,Rivas Ltd,Hospitality,1327.76,1216.04,1243.45,A,0.001,0.25,4.44,2023-11-25,2029-04-18,1,0,0
LON05002,KY,Simmons-Henderson,InvestmentHoldCo,1360.93,1248.71,1266.72,BBB,0.005,0.25,7.1,2019-07-02,2027-03-14,1,30,0
LON05003,BM,Garcia LLC,RealEstate,189.18,169.63,170.93,BB,0.02,0.25,7.66,2023-01-02,2027-02-16,1,0,0
LON05004,BM,"Haynes, Ramos and Nunez",PrivateWealth,475.6,459.62,470.52,A,0.001,0.6,6.17,2023-12-12,2027-02-05,1,0,0
LON05005,BM,Nolan Group,Retail,776.92,643.84,667.66,BBB,0.005,0.35,7.13,2022-01-18,2029-01-27,1,0,0
LON05006,KY,Lee PLC,Hospitality,1364.47,1063.76,1086.15,BB,0.02,0.35,8.14,2023-04-17,2028-10-21,1,30,0
LON05007,KY,Gonzales Group,Hospitality,770.01,672.83,706.02,B,0.05,0.6,8.89,2023-04-05,2030-09-30,1,0,0
LON05008,BM,"Long, Mcbride and Guzman",Retail,363.64,319.9,321.77,AA,0.0005,0.35,7.23,2021-02-19,2030-08-01,1,60,0
LON05009,BM,Bonilla Ltd,Hospitality,2151.48,1996.93,2041.09,B,0.05,0.6,5.43,2020-01-01,2021-06-14,1,60,0
LON05010,JE,Kirk-Mayo,Energy,786.02,764.09,797.59,A,0.001,0.25,6.52,2019-10-29,2026-08-23,2,60,0
LON05011,BM,Yu Group,PrivateWealth,263.67,209.85,214.25,BB,0.02,0.35,5.68,2024-03-29,2026-11-03,1,0,0
LON05012,BM,Rivera PLC,PrivateWealth,960.44,767.72,802.62,BBB,0.005,0.6,8.78,2022-04-19,2023-11-16,1,0,0
LON05013,KY,Hernandez-Williams,Hospitality,467.06,437.26,444.49,BB,0.02,0.35,4.22,2020-01-17,2023-06-19,1,0,0
LON05014,BM,Allen LLC,RealEstate,767.54,686.47,702.23,BB,0.02,0.6,4.97,2020-07-12,2022-07-05,1,0,0
LON05015,BM,Hudson-Harvey,InvestmentHoldCo,537.91,485.51,491.22,A,0.001,0.6,4.87,2022-01-08,2027-05-22,1,0,0
